Jan,Jan,PFStep1,1.698
Jan,Feb,PFStep1,1.548
Jan,Mar,PFStep1,1.613
Jan,Apr,PFStep1,1.749
Jan,May,PFStep1,1.933
Jan,Jun,PFStep1,2.162
Jan,Jul,PFStep1,2.437
Jan,Aug,PFStep1,2.762
Jan,Sep,PFStep1,3.143
Jan,Jan,PFStep2,2.126301405
Jan,Feb,PFStep2,1.938382368
Jan,Mar,PFStep2,2.020551209
Jan,Apr,PFStep2,2.190482586
Jan,May,PFStep2,2.421258259
Jan,Jun,PFStep2,2.707714081
Jan,Jul,PFStep2,3.051724386
Jan,Aug,PFStep2,3.458663307
Jan,Sep,PFStep2,3.936320756
Jan,Jan,PFStep3,2.846797911
Jan,Feb,PFStep3,2.595202573
Jan,Mar,PFStep3,2.705214298
Jan,Apr,PFStep3,2.932726863
Jan,May,PFStep3,3.241700795
Jan,Jun,PFStep3,3.625222075
Jan,Jul,PFStep3,4.085800153
Jan,Aug,PFStep3,4.630630189
Jan,Sep,PFStep3,5.270141703
Jan,Jan,PFStep4,4.321953374
Jan,Feb,PFStep4,3.939986212
Jan,Mar,PFStep4,4.107003879
Jan,Apr,PFStep4,4.452409044
Jan,May,PFStep4,4.921487274
Jan,Jun,PFStep4,5.503741843
Jan,Jul,PFStep4,6.202982548
Jan,Aug,PFStep4,7.030132942
Jan,Sep,PFStep4,8.001026919
Jan,Jan,PFStep5,9.295052689
Jan,Feb,PFStep5,8.473571153
Jan,Mar,PFStep5,8.832769387
Jan,Apr,PFStep5,9.575618493
Jan,May,PFStep5,10.58444633
Jan,Jun,PFStep5,11.836678
Jan,Jul,PFStep5,13.34050709
Jan,Aug,PFStep5,15.11942644
Jan,Sep,PFStep5,17.20748938
Feb,Feb,PFStep1,1.698
Feb,Mar,PFStep1,1.548
Feb,Apr,PFStep1,1.613
Feb,May,PFStep1,1.749
Feb,Jun,PFStep1,1.933
Feb,Jul,PFStep1,2.162
Feb,Aug,PFStep1,2.437
Feb,Sep,PFStep1,2.762
Feb,Oct,PFStep1,3.143
Feb,Feb,PFStep2,2.126301405
Feb,Mar,PFStep2,1.938382368
Feb,Apr,PFStep2,2.020551209
Feb,May,PFStep2,2.190482586
Feb,Jun,PFStep2,2.421258259
Feb,Jul,PFStep2,2.707714081
Feb,Aug,PFStep2,3.051724386
Feb,Sep,PFStep2,3.458663307
Feb,Oct,PFStep2,3.936320756
Feb,Feb,PFStep3,2.846797911
Feb,Mar,PFStep3,2.595202573
Feb,Apr,PFStep3,2.705214298
Feb,May,PFStep3,2.932726863
Feb,Jun,PFStep3,3.241700795
Feb,Jul,PFStep3,3.625222075
Feb,Aug,PFStep3,4.085800153
Feb,Sep,PFStep3,4.630630189
Feb,Oct,PFStep3,5.270141703
Feb,Feb,PFStep4,4.321953374
Feb,Mar,PFStep4,3.939986212
Feb,Apr,PFStep4,4.107003879
Feb,May,PFStep4,4.452409044
Feb,Jun,PFStep4,4.921487274
Feb,Jul,PFStep4,5.503741843
Feb,Aug,PFStep4,6.202982548
Feb,Sep,PFStep4,7.030132942
Feb,Oct,PFStep4,8.001026919
Feb,Feb,PFStep5,9.295052689
Feb,Mar,PFStep5,8.473571153
Feb,Apr,PFStep5,8.832769387
Feb,May,PFStep5,9.575618493
Feb,Jun,PFStep5,10.58444633
Feb,Jul,PFStep5,11.836678
Feb,Aug,PFStep5,13.34050709
Feb,Sep,PFStep5,15.11942644
Feb,Oct,PFStep5,17.20748938
Mar,Mar,PFStep1,1.698
Mar,Apr,PFStep1,1.548
Mar,May,PFStep1,1.613
Mar,Jun,PFStep1,1.749
Mar,Jul,PFStep1,1.933
Mar,Aug,PFStep1,2.162
Mar,Sep,PFStep1,2.437
Mar,Oct,PFStep1,2.762
Mar,Nov,PFStep1,3.143
Mar,Mar,PFStep2,2.126301405
Mar,Apr,PFStep2,1.938382368
Mar,May,PFStep2,2.020551209
Mar,Jun,PFStep2,2.190482586
Mar,Jul,PFStep2,2.421258259
Mar,Aug,PFStep2,2.707714081
Mar,Sep,PFStep2,3.051724386
Mar,Oct,PFStep2,3.458663307
Mar,Nov,PFStep2,3.936320756
Mar,Mar,PFStep3,2.846797911
Mar,Apr,PFStep3,2.595202573
Mar,May,PFStep3,2.705214298
Mar,Jun,PFStep3,2.932726863
Mar,Jul,PFStep3,3.241700795
Mar,Aug,PFStep3,3.625222075
Mar,Sep,PFStep3,4.085800153
Mar,Oct,PFStep3,4.630630189
Mar,Nov,PFStep3,5.270141703
Mar,Mar,PFStep4,4.321953374
Mar,Apr,PFStep4,3.939986212
Mar,May,PFStep4,4.107003879
Mar,Jun,PFStep4,4.452409044
Mar,Jul,PFStep4,4.921487274
Mar,Aug,PFStep4,5.503741843
Mar,Sep,PFStep4,6.202982548
Mar,Oct,PFStep4,7.030132942
Mar,Nov,PFStep4,8.001026919
Mar,Mar,PFStep5,9.295052689
Mar,Apr,PFStep5,8.473571153
Mar,May,PFStep5,8.832769387
Mar,Jun,PFStep5,9.575618493
Mar,Jul,PFStep5,10.58444633
Mar,Aug,PFStep5,11.836678
Mar,Sep,PFStep5,13.34050709
Mar,Oct,PFStep5,15.11942644
Mar,Nov,PFStep5,17.20748938
Apr,Apr,PFStep1,1.698
Apr,May,PFStep1,1.548
Apr,Jun,PFStep1,1.613
Apr,Jul,PFStep1,1.749
Apr,Aug,PFStep1,1.933
Apr,Sep,PFStep1,2.162
Apr,Oct,PFStep1,2.437
Apr,Nov,PFStep1,2.762
Apr,Dec,PFStep1,3.143
Apr,Apr,PFStep2,2.126301405
Apr,May,PFStep2,1.938382368
Apr,Jun,PFStep2,2.020551209
Apr,Jul,PFStep2,2.190482586
Apr,Aug,PFStep2,2.421258259
Apr,Sep,PFStep2,2.707714081
Apr,Oct,PFStep2,3.051724386
Apr,Nov,PFStep2,3.458663307
Apr,Dec,PFStep2,3.936320756
Apr,Apr,PFStep3,2.846797911
Apr,May,PFStep3,2.595202573
Apr,Jun,PFStep3,2.705214298
Apr,Jul,PFStep3,2.932726863
Apr,Aug,PFStep3,3.241700795
Apr,Sep,PFStep3,3.625222075
Apr,Oct,PFStep3,4.085800153
Apr,Nov,PFStep3,4.630630189
Apr,Dec,PFStep3,5.270141703
Apr,Apr,PFStep4,4.321953374
Apr,May,PFStep4,3.939986212
Apr,Jun,PFStep4,4.107003879
Apr,Jul,PFStep4,4.452409044
Apr,Aug,PFStep4,4.921487274
Apr,Sep,PFStep4,5.503741843
Apr,Oct,PFStep4,6.202982548
Apr,Nov,PFStep4,7.030132942
Apr,Dec,PFStep4,8.001026919
Apr,Apr,PFStep5,9.295052689
Apr,May,PFStep5,8.473571153
Apr,Jun,PFStep5,8.832769387
Apr,Jul,PFStep5,9.575618493
Apr,Aug,PFStep5,10.58444633
Apr,Sep,PFStep5,11.836678
Apr,Oct,PFStep5,13.34050709
Apr,Nov,PFStep5,15.11942644
Apr,Dec,PFStep5,17.20748938
May,May,PFStep1,1.698
May,Jun,PFStep1,1.548
May,Jul,PFStep1,1.613
May,Aug,PFStep1,1.749
May,Sep,PFStep1,1.933
May,Oct,PFStep1,2.162
May,Nov,PFStep1,2.437
May,Dec,PFStep1,2.762
May,Jan,PFStep1,3.143
May,May,PFStep2,2.126301405
May,Jun,PFStep2,1.938382368
May,Jul,PFStep2,2.020551209
May,Aug,PFStep2,2.190482586
May,Sep,PFStep2,2.421258259
May,Oct,PFStep2,2.707714081
May,Nov,PFStep2,3.051724386
May,Dec,PFStep2,3.458663307
May,Jan,PFStep2,3.936320756
May,May,PFStep3,2.846797911
May,Jun,PFStep3,2.595202573
May,Jul,PFStep3,2.705214298
May,Aug,PFStep3,2.932726863
May,Sep,PFStep3,3.241700795
May,Oct,PFStep3,3.625222075
May,Nov,PFStep3,4.085800153
May,Dec,PFStep3,4.630630189
May,Jan,PFStep3,5.270141703
May,May,PFStep4,4.321953374
May,Jun,PFStep4,3.939986212
May,Jul,PFStep4,4.107003879
May,Aug,PFStep4,4.452409044
May,Sep,PFStep4,4.921487274
May,Oct,PFStep4,5.503741843
May,Nov,PFStep4,6.202982548
May,Dec,PFStep4,7.030132942
May,Jan,PFStep4,8.001026919
May,May,PFStep5,9.295052689
May,Jun,PFStep5,8.473571153
May,Jul,PFStep5,8.832769387
May,Aug,PFStep5,9.575618493
May,Sep,PFStep5,10.58444633
May,Oct,PFStep5,11.836678
May,Nov,PFStep5,13.34050709
May,Dec,PFStep5,15.11942644
May,Jan,PFStep5,17.20748938
Jun,Jun,PFStep1,1.698
Jun,Jul,PFStep1,1.548
Jun,Aug,PFStep1,1.613
Jun,Sep,PFStep1,1.749
Jun,Oct,PFStep1,1.933
Jun,Nov,PFStep1,2.162
Jun,Dec,PFStep1,2.437
Jun,Jan,PFStep1,2.762
Jun,Feb,PFStep1,3.143
Jun,Jun,PFStep2,2.126301405
Jun,Jul,PFStep2,1.938382368
Jun,Aug,PFStep2,2.020551209
Jun,Sep,PFStep2,2.190482586
Jun,Oct,PFStep2,2.421258259
Jun,Nov,PFStep2,2.707714081
Jun,Dec,PFStep2,3.051724386
Jun,Jan,PFStep2,3.458663307
Jun,Feb,PFStep2,3.936320756
Jun,Jun,PFStep3,2.846797911
Jun,Jul,PFStep3,2.595202573
Jun,Aug,PFStep3,2.705214298
Jun,Sep,PFStep3,2.932726863
Jun,Oct,PFStep3,3.241700795
Jun,Nov,PFStep3,3.625222075
Jun,Dec,PFStep3,4.085800153
Jun,Jan,PFStep3,4.630630189
Jun,Feb,PFStep3,5.270141703
Jun,Jun,PFStep4,4.321953374
Jun,Jul,PFStep4,3.939986212
Jun,Aug,PFStep4,4.107003879
Jun,Sep,PFStep4,4.452409044
Jun,Oct,PFStep4,4.921487274
Jun,Nov,PFStep4,5.503741843
Jun,Dec,PFStep4,6.202982548
Jun,Jan,PFStep4,7.030132942
Jun,Feb,PFStep4,8.001026919
Jun,Jun,PFStep5,9.295052689
Jun,Jul,PFStep5,8.473571153
Jun,Aug,PFStep5,8.832769387
Jun,Sep,PFStep5,9.575618493
Jun,Oct,PFStep5,10.58444633
Jun,Nov,PFStep5,11.836678
Jun,Dec,PFStep5,13.34050709
Jun,Jan,PFStep5,15.11942644
Jun,Feb,PFStep5,17.20748938
Jul,Jul,PFStep1,1.698
Jul,Aug,PFStep1,1.548
Jul,Sep,PFStep1,1.613
Jul,Oct,PFStep1,1.749
Jul,Nov,PFStep1,1.933
Jul,Dec,PFStep1,2.162
Jul,Jan,PFStep1,2.437
Jul,Feb,PFStep1,2.762
Jul,Mar,PFStep1,3.143
Jul,Jul,PFStep2,2.126301405
Jul,Aug,PFStep2,1.938382368
Jul,Sep,PFStep2,2.020551209
Jul,Oct,PFStep2,2.190482586
Jul,Nov,PFStep2,2.421258259
Jul,Dec,PFStep2,2.707714081
Jul,Jan,PFStep2,3.051724386
Jul,Feb,PFStep2,3.458663307
Jul,Mar,PFStep2,3.936320756
Jul,Jul,PFStep3,2.846797911
Jul,Aug,PFStep3,2.595202573
Jul,Sep,PFStep3,2.705214298
Jul,Oct,PFStep3,2.932726863
Jul,Nov,PFStep3,3.241700795
Jul,Dec,PFStep3,3.625222075
Jul,Jan,PFStep3,4.085800153
Jul,Feb,PFStep3,4.630630189
Jul,Mar,PFStep3,5.270141703
Jul,Jul,PFStep4,4.321953374
Jul,Aug,PFStep4,3.939986212
Jul,Sep,PFStep4,4.107003879
Jul,Oct,PFStep4,4.452409044
Jul,Nov,PFStep4,4.921487274
Jul,Dec,PFStep4,5.503741843
Jul,Jan,PFStep4,6.202982548
Jul,Feb,PFStep4,7.030132942
Jul,Mar,PFStep4,8.001026919
Jul,Jul,PFStep5,9.295052689
Jul,Aug,PFStep5,8.473571153
Jul,Sep,PFStep5,8.832769387
Jul,Oct,PFStep5,9.575618493
Jul,Nov,PFStep5,10.58444633
Jul,Dec,PFStep5,11.836678
Jul,Jan,PFStep5,13.34050709
Jul,Feb,PFStep5,15.11942644
Jul,Mar,PFStep5,17.20748938
Aug,Aug,PFStep1,1.698
Aug,Sep,PFStep1,1.548
Aug,Oct,PFStep1,1.613
Aug,Nov,PFStep1,1.749
Aug,Dec,PFStep1,1.933
Aug,Jan,PFStep1,2.162
Aug,Feb,PFStep1,2.437
Aug,Mar,PFStep1,2.762
Aug,Apr,PFStep1,3.143
Aug,Aug,PFStep2,2.126301405
Aug,Sep,PFStep2,1.938382368
Aug,Oct,PFStep2,2.020551209
Aug,Nov,PFStep2,2.190482586
Aug,Dec,PFStep2,2.421258259
Aug,Jan,PFStep2,2.707714081
Aug,Feb,PFStep2,3.051724386
Aug,Mar,PFStep2,3.458663307
Aug,Apr,PFStep2,3.936320756
Aug,Aug,PFStep3,2.846797911
Aug,Sep,PFStep3,2.595202573
Aug,Oct,PFStep3,2.705214298
Aug,Nov,PFStep3,2.932726863
Aug,Dec,PFStep3,3.241700795
Aug,Jan,PFStep3,3.625222075
Aug,Feb,PFStep3,4.085800153
Aug,Mar,PFStep3,4.630630189
Aug,Apr,PFStep3,5.270141703
Aug,Aug,PFStep4,4.321953374
Aug,Sep,PFStep4,3.939986212
Aug,Oct,PFStep4,4.107003879
Aug,Nov,PFStep4,4.452409044
Aug,Dec,PFStep4,4.921487274
Aug,Jan,PFStep4,5.503741843
Aug,Feb,PFStep4,6.202982548
Aug,Mar,PFStep4,7.030132942
Aug,Apr,PFStep4,8.001026919
Aug,Aug,PFStep5,9.295052689
Aug,Sep,PFStep5,8.473571153
Aug,Oct,PFStep5,8.832769387
Aug,Nov,PFStep5,9.575618493
Aug,Dec,PFStep5,10.58444633
Aug,Jan,PFStep5,11.836678
Aug,Feb,PFStep5,13.34050709
Aug,Mar,PFStep5,15.11942644
Aug,Apr,PFStep5,17.20748938
Sep,Sep,PFStep1,1.698
Sep,Oct,PFStep1,1.548
Sep,Nov,PFStep1,1.613
Sep,Dec,PFStep1,1.749
Sep,Jan,PFStep1,1.933
Sep,Feb,PFStep1,2.162
Sep,Mar,PFStep1,2.437
Sep,Apr,PFStep1,2.762
Sep,May,PFStep1,3.143
Sep,Sep,PFStep2,2.126301405
Sep,Oct,PFStep2,1.938382368
Sep,Nov,PFStep2,2.020551209
Sep,Dec,PFStep2,2.190482586
Sep,Jan,PFStep2,2.421258259
Sep,Feb,PFStep2,2.707714081
Sep,Mar,PFStep2,3.051724386
Sep,Apr,PFStep2,3.458663307
Sep,May,PFStep2,3.936320756
Sep,Sep,PFStep3,2.846797911
Sep,Oct,PFStep3,2.595202573
Sep,Nov,PFStep3,2.705214298
Sep,Dec,PFStep3,2.932726863
Sep,Jan,PFStep3,3.241700795
Sep,Feb,PFStep3,3.625222075
Sep,Mar,PFStep3,4.085800153
Sep,Apr,PFStep3,4.630630189
Sep,May,PFStep3,5.270141703
Sep,Sep,PFStep4,4.321953374
Sep,Oct,PFStep4,3.939986212
Sep,Nov,PFStep4,4.107003879
Sep,Dec,PFStep4,4.452409044
Sep,Jan,PFStep4,4.921487274
Sep,Feb,PFStep4,5.503741843
Sep,Mar,PFStep4,6.202982548
Sep,Apr,PFStep4,7.030132942
Sep,May,PFStep4,8.001026919
Sep,Sep,PFStep5,9.295052689
Sep,Oct,PFStep5,8.473571153
Sep,Nov,PFStep5,8.832769387
Sep,Dec,PFStep5,9.575618493
Sep,Jan,PFStep5,10.58444633
Sep,Feb,PFStep5,11.836678
Sep,Mar,PFStep5,13.34050709
Sep,Apr,PFStep5,15.11942644
Sep,May,PFStep5,17.20748938
Oct,Oct,PFStep1,1.698
Oct,Nov,PFStep1,1.548
Oct,Dec,PFStep1,1.613
Oct,Jan,PFStep1,1.749
Oct,Feb,PFStep1,1.933
Oct,Mar,PFStep1,2.162
Oct,Apr,PFStep1,2.437
Oct,May,PFStep1,2.762
Oct,Jun,PFStep1,3.143
Oct,Oct,PFStep2,2.126301405
Oct,Nov,PFStep2,1.938382368
Oct,Dec,PFStep2,2.020551209
Oct,Jan,PFStep2,2.190482586
Oct,Feb,PFStep2,2.421258259
Oct,Mar,PFStep2,2.707714081
Oct,Apr,PFStep2,3.051724386
Oct,May,PFStep2,3.458663307
Oct,Jun,PFStep2,3.936320756
Oct,Oct,PFStep3,2.846797911
Oct,Nov,PFStep3,2.595202573
Oct,Dec,PFStep3,2.705214298
Oct,Jan,PFStep3,2.932726863
Oct,Feb,PFStep3,3.241700795
Oct,Mar,PFStep3,3.625222075
Oct,Apr,PFStep3,4.085800153
Oct,May,PFStep3,4.630630189
Oct,Jun,PFStep3,5.270141703
Oct,Oct,PFStep4,4.321953374
Oct,Nov,PFStep4,3.939986212
Oct,Dec,PFStep4,4.107003879
Oct,Jan,PFStep4,4.452409044
Oct,Feb,PFStep4,4.921487274
Oct,Mar,PFStep4,5.503741843
Oct,Apr,PFStep4,6.202982548
Oct,May,PFStep4,7.030132942
Oct,Jun,PFStep4,8.001026919
Oct,Oct,PFStep5,9.295052689
Oct,Nov,PFStep5,8.473571153
Oct,Dec,PFStep5,8.832769387
Oct,Jan,PFStep5,9.575618493
Oct,Feb,PFStep5,10.58444633
Oct,Mar,PFStep5,11.836678
Oct,Apr,PFStep5,13.34050709
Oct,May,PFStep5,15.11942644
Oct,Jun,PFStep5,17.20748938
Nov,Nov,PFStep1,1.698
Nov,Dec,PFStep1,1.548
Nov,Jan,PFStep1,1.613
Nov,Feb,PFStep1,1.749
Nov,Mar,PFStep1,1.933
Nov,Apr,PFStep1,2.162
Nov,May,PFStep1,2.437
Nov,Jun,PFStep1,2.762
Nov,Jul,PFStep1,3.143
Nov,Nov,PFStep2,2.126301405
Nov,Dec,PFStep2,1.938382368
Nov,Jan,PFStep2,2.020551209
Nov,Feb,PFStep2,2.190482586
Nov,Mar,PFStep2,2.421258259
Nov,Apr,PFStep2,2.707714081
Nov,May,PFStep2,3.051724386
Nov,Jun,PFStep2,3.458663307
Nov,Jul,PFStep2,3.936320756
Nov,Nov,PFStep3,2.846797911
Nov,Dec,PFStep3,2.595202573
Nov,Jan,PFStep3,2.705214298
Nov,Feb,PFStep3,2.932726863
Nov,Mar,PFStep3,3.241700795
Nov,Apr,PFStep3,3.625222075
Nov,May,PFStep3,4.085800153
Nov,Jun,PFStep3,4.630630189
Nov,Jul,PFStep3,5.270141703
Nov,Nov,PFStep4,4.321953374
Nov,Dec,PFStep4,3.939986212
Nov,Jan,PFStep4,4.107003879
Nov,Feb,PFStep4,4.452409044
Nov,Mar,PFStep4,4.921487274
Nov,Apr,PFStep4,5.503741843
Nov,May,PFStep4,6.202982548
Nov,Jun,PFStep4,7.030132942
Nov,Jul,PFStep4,8.001026919
Nov,Nov,PFStep5,9.295052689
Nov,Dec,PFStep5,8.473571153
Nov,Jan,PFStep5,8.832769387
Nov,Feb,PFStep5,9.575618493
Nov,Mar,PFStep5,10.58444633
Nov,Apr,PFStep5,11.836678
Nov,May,PFStep5,13.34050709
Nov,Jun,PFStep5,15.11942644
Nov,Jul,PFStep5,17.20748938
Dec,Dec,PFStep1,1.698
Dec,Jan,PFStep1,1.548
Dec,Feb,PFStep1,1.613
Dec,Mar,PFStep1,1.749
Dec,Apr,PFStep1,1.933
Dec,May,PFStep1,2.162
Dec,Jun,PFStep1,2.437
Dec,Jul,PFStep1,2.762
Dec,Aug,PFStep1,3.143
Dec,Dec,PFStep2,2.126301405
Dec,Jan,PFStep2,1.938382368
Dec,Feb,PFStep2,2.020551209
Dec,Mar,PFStep2,2.190482586
Dec,Apr,PFStep2,2.421258259
Dec,May,PFStep2,2.707714081
Dec,Jun,PFStep2,3.051724386
Dec,Jul,PFStep2,3.458663307
Dec,Aug,PFStep2,3.936320756
Dec,Dec,PFStep3,2.846797911
Dec,Jan,PFStep3,2.595202573
Dec,Feb,PFStep3,2.705214298
Dec,Mar,PFStep3,2.932726863
Dec,Apr,PFStep3,3.241700795
Dec,May,PFStep3,3.625222075
Dec,Jun,PFStep3,4.085800153
Dec,Jul,PFStep3,4.630630189
Dec,Aug,PFStep3,5.270141703
Dec,Dec,PFStep4,4.321953374
Dec,Jan,PFStep4,3.939986212
Dec,Feb,PFStep4,4.107003879
Dec,Mar,PFStep4,4.452409044
Dec,Apr,PFStep4,4.921487274
Dec,May,PFStep4,5.503741843
Dec,Jun,PFStep4,6.202982548
Dec,Jul,PFStep4,7.030132942
Dec,Aug,PFStep4,8.001026919
Dec,Dec,PFStep5,9.295052689
Dec,Jan,PFStep5,8.473571153
Dec,Feb,PFStep5,8.832769387
Dec,Mar,PFStep5,9.575618493
Dec,Apr,PFStep5,10.58444633
Dec,May,PFStep5,11.836678
Dec,Jun,PFStep5,13.34050709
Dec,Jul,PFStep5,15.11942644
Dec,Aug,PFStep5,17.20748938
